source, source.label, source.sort
"GA:2424","NER - CPS - Indice des prix à la consommation - Africains",2146
"GA:730","NER - CPS - Indice des prix à la consommation - Européens",2147
"JA:729","NER - SNA - Estimation des Comptes Economiques de la Nation",2148
"XA:7804","NER - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2149
"XA:6546","NER - ILO - ILO Social Security Inquiry Database",2150
"XX:13974","NER - OS - UNICEF and ILO calculations",2151
"XA:7936","NER - ILO - ILO, Valérie Schmitt-Diabaté (2004), Etude de faisabilité d'une mutuelle de santé des fonctionnaires",2152
"XA:1852","NER - ILO - ILO Estimates and Projections",2153
"XX:8164","NER - OS - World Development Indicators",2154
"AA:1483","NFK - PC - Population census",2155
"GA:2285","NFK - CPS - Consumer Price Index",2156
"BA:8313","NGA - LFS - Unemployment / Under-employment watch",2157
"BX:7338","NGA - HS - General Household Survey",2158
"BX:7728","NGA - HS - Demographic and Health Survey",2159
"AA:1484","NGA - PC - Population census",2160
"DA:5852","NGA - ES - Job Creation Survey",2161
"FB:1488","NGA - ADM-EOR - Employment Exchange Statistics",2162
"FX:3323","NGA - ADM - Labour legislation",2163
"FX:1489","NGA - ADM - Labour relations records",2164
"FX:1490","NGA - ADM - Other administrative records and related sources",2165
"GA:2280","NGA - CPS - Consumer Price Index",2166
"GA:12891","NGA - CPS - Consumer Price Index - Urban areas",2167
"XA:7826","NGA - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2168
"XA:6548","NGA - ILO - ILO Social Security Inquiry Database",2169
"XA:1944","NGA - ILO - ILO Estimates and Projections",2170
"XX:8080","NGA - OS - World Development Indicators",2171
"XX:14001","NGA - OS - UNICEF and ILO calculations",2172
"BA:692","NIC - LFS - Encuesta Continua de Hogares",2173
"BB:5868","NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida",2174
"AA:1491","NIC - PC - Censos de población",2175
"DA:164","NIC - ES - Encuesta Mensual de Empleo y Salario a establecimientos del sector formal",2176
"EA:1493","NIC - OE - Estimaciones oficiales",2177
"FA:1494","NIC - ADM-IR - Registros de seguros",2178
"FA:1495","NIC - ADM-IR - Registros de seguros (otro)",2179
"FX:166","NIC - ADM - Registros Administrativos de la Dirección de Estadísticas Económicas y Sociales del Ministerio del Trabajo",2180
"FX:167","NIC - ADM - Planilla de la División de Recursos Humanos del Ministerio del Trabajo",2181
"FX:169","NIC - ADM - Registros de la Dirección de Derechos Colectivos e inspectorías departamentales",2182
"FX:646","NIC - ADM - Registros de las Juntas Directivas Sindicales",2183
"FX:165","NIC - ADM - Registros Administrativos centrales y de inpectorías departamentales",2184
"FX:1496","NIC - ADM - Otros registros administrativos y fuentes relacionadas",2185
"GA:2425","NIC - CPS - Indice de precios al consumidor",2186
"GA:12892","NIC - CPS - Consumer Price Index - Main city",2187
"XA:7938","NIC - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2188
"XA:6469","NIC - ILO - ILO Social Security Inquiry Database",2189
"XA:1883","NIC - ILO - ILO Estimates and Projections",2190
"XA:3167","NIC - ILO - ILO SIALC Estimates",2191
"XX:8166","NIC - OS - World Development Indicators",2192
"XX:13956","NIC - OS - UNICEF and ILO calculations",2193
"AA:1497","NIU - PC - Population Census",2194
"GA:2429","NIU - CPS - Retail Price Index",2195
"XA:7803","NIU - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2196
"BA:2236","NLD - LFS - EU Labour Force Survey",2197
"BE:5882","NLD - LFS-ADJ - EU Labour Force Survey adjusted series",2198
"BA:193","NLD - LFS - Dutch Labour Force Survey",2199
"BB:3060","NLD - HIES - EU Statistics on Income and Living Conditions",2200
"BX:13400","NLD - HS - European Health and Social Integration Survey",2201
"AA:1499","NLD - PC - Population Census",2202
"DA:1500","NLD - ES - Earnings Survey",2203
"EA:1501","NLD - OE - Official Estimates",2204
"EB:1504","NLD - Other - Special data collection",2205
"FA:1502","NLD - ADM-IR - Insurance records",2206
"FA:6342","NLD - ADM-IR - Working Conditions Survey",2207
"FX:3356","NLD - ADM - Labour legislation",2208
"FX:6365","NLD - ADM - Records of the Ministry of Social Affairs and Employment",2209
"GA:2426","NLD - CPS - Price Index Numbers of Final Consumption Expenditure",2210
"JA:3427","NLD - SNA - National Accounts",2211
"XA:7828","NLD - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2212
"XA:6430","NLD - ILO - ILO Social Security Inquiry Database",2213
"XA:1946","NLD - ILO - ILO Estimates and Projections",2214
"XX:8109","NLD - OS - World Development Indicators",2215
"XX:8011","NLD - OS - OECD estimates",2216
"BA:2250","NOR - LFS - EU Labour Force Survey",2217
"BE:5890","NOR - LFS-ADJ - EU Labour Force Survey adjusted series",2218
"BA:284","NOR - LFS - Labour force survey",2219
"BX:13391","NOR - HS - European Health and Social Integration Survey",2220
"AA:1505","NOR - PC - Population Census",2221
"DA:287","NOR - ES - Labour-related establishment survey",2222
"DA:13350","NOR - ES - Labour Cost Survey",2223
"DA:12951","NOR - ES - Structure of Earnings Survey",2224
"EA:8344","NOR - OE - Combination of different sources",2225
"FF:286","NOR - ADM-LIR - Directorate of labour Inspection records",2226
"FI:1508","NOR - ADM-RWO - Records of employers'/workers' organizations",2227
"FX:639","NOR - ADM - Records of associations of wage earners and employers' associations",2228
"GA:288","NOR - CPS - Consumer Price Index",2229
"XA:7801","NOR - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2230
"XA:6552","NOR - ILO - ILO Social Security Inquiry Database",2231
"XA:2206","NOR - ILO - ILO Estimates and Projections",2232
"XX:8168","NOR - OS - World Development Indicators",2233
"XX:8010","NOR - OS - OECD estimates",2234
"BA:1510","NPL - LFS - Nepal Labour Force Survey",2235
"BX:7343","NPL - HS - Annual Household Survey",2236
"BB:7344","NPL - HIES - Living standards survey",2237
"BX:6382","NPL - HS - School to work transition survey",2238
"AA:1509","NPL - PC - Population Census",2239
"FX:3315","NPL - ADM - Labour legislation",2240
"FX:1512","NPL - ADM - Labour relations records",2241
"GA:12893","NPL - CPS - Consumer Price Index",2242
"GA:2428","NPL - CPS - National Consumer Price Index - Urban",2243
"XA:7830","NPL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2244
"XA:6471","NPL - ILO - ILO Social Security Inquiry Database",2245
"XA:7829","NPL - ILO - ILO, Xenia Scheil-Adlung, Formal coverage in social health protection",2246
"XA:1947","NPL - ILO - ILO Estimates and Projections",2247
"XX:8067","NPL - OS - World Development Indicators",2248
"FB:14090","NPL - ADM-EOR - Employment records of the Ministry of Labour, Employment and Social Security",2249
"XX:14003","NPL - OS - UNICEF and ILO calculations",2250
"BB:14049","NRU - HIES - Household Income and Expenditure Survey",2251
"AA:1513","NRU - PC - Population Census",2252
"XA:6554","NRU - ILO - ILO Social Security Inquiry Database",2253
"BA:117","NZL - LFS - Household Labour Force Survey",2254
"BB:119","NZL - HIES - Income Survey",2255
"DA:111","NZL - ES - Quarterly Employment Survey",2256
"FA:1516","NZL - ADM-IR - Insurance records",2257
"FB:110","NZL - ADM-EOR - Work stoppages records",2258
"FF:114","NZL - ADM-LIR - Labour inspectorate records",2259
"FI:109","NZL - ADM-RWO - Union Membership Return Report",2260
"FX:118","NZL - ADM - Linked employer-employee data",2261
"FX:3314","NZL - ADM - Labour legislation",2262
"FX:8276","NZL - ADM - Records of the Department of Business, Innovation and Employment",2263
"GA:2430","NZL - CPS - Consumer Price Index",2264
"XA:7800","NZL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2265
"XA:6411","NZL - ILO - ILO Social Security Inquiry Database",2266
"XA:1884","NZL - ILO - ILO Estimates and Projections",2267
"XX:8170","NZL - OS - World Development Indicators",2268
"XX:8009","NZL - OS - OECD estimates",2269
"BA:1520","OMN - LFS - Labour force survey",2270
"BB:12906","OMN - HIES - Household Expenditure and Income SUrvey",2271
"AA:719","OMN - PC - General Census of Population Housing & Establishment",2272
"DA:1521","OMN - ES - Labour-related establishment survey",2273
"EA:8345","OMN - OE - Official estimates",2274
"FJ:5851","OMN - ADM-PR - Records of the Directorate General of Civil Status",2275
"FX:12910","OMN - ADM - Administrative Records from the Ministry of Manpower Annual Report",2276
"FX:3250","OMN - ADM - Labour legislation",2277
"FX:12918","OMN - ADM - Statistical Yearbook - National Centre for Statistics & Inforamtion",2278
"GA:2308","OMN - CPS - Consumer Price Index",2279
"GA:12894","OMN - CPS - Consumer Price Index - Main city",2280
"XA:7798","OMN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2281
"XA:6556","OMN - ILO - ILO Social Security Inquiry Database",2282
"XA:1949","OMN - ILO - ILO Estimates and Projections",2283
"XX:8111","OMN - OS - World Development Indicators",2284
"XX:8008","OMN - OS - WHO Regional Health Systems Observatory (EMRO)",2285
"BA:538","PAK - LFS - Labour Force Survey",2286
"AA:1522","PAK - PC - Population Census",2287
"EA:13416","PAK - OE - Estimates based on administrative data",2288
"EB:7779","PAK - Other - Bocconi University, Sania Nishtar (2010), Pakistan: Potential to achieve universal coverage for heal",2289
"FB:1524","PAK - ADM-EOR - Employment Exchange Statistics",2290
"FF:1525","PAK - ADM-LIR - Labour inspectorate records",2291
"FX:13339","PAK - ADM - Administrative records of emigration and overseas employment",2292
"FX:13334","PAK - ADM - Administrative records of missions abroad",2293
"FX:1526","PAK - ADM - Government Administrative Reports",2294
"FX:3310","PAK - ADM - Labour legislation",2295
"GA:2436","PAK - CPS - Consumer Price Index - Combined",2296
"XA:7797","PAK - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2297
"XA:6473","PAK - ILO - ILO Social Security Inquiry Database",2298
"XA:2080","PAK - ILO - ILO Estimates and Projections",2299
"XX:8172","PAK - OS - World Development Indicators",2300
"XX:13976","PAK - OS - UNICEF and ILO calculations",2301
"BA:511","PAN - LFS - Encuesta de Mercado Laboral",2302
"BB:3055","PAN - HIES - Living Standards Survey",2303
"AA:1527","PAN - PC - Censos de población",2304
"EA:13415","PAN - OE - Estimates based on various sources",2305
"EB:2507","PAN - Other - Instituto Nacional de Estadística y Censo",2306
"FA:1529","PAN - ADM-IR - Registros de seguros",2307
"FF:2506","PAN - ADM-LIR - Registros de la Dirección de Inspección del Trabajo",2308
"FX:3309","PAN - ADM - Registros Administrativos de Empresas e Instituciones",2309
"FX:515","PAN - ADM - Registros de la Dirección General de Trabajo y del Departamento de Relaciones de Trabajo",2310
"GA:2431","PAN - CPS - Indice de precios al consumidor",2311
"XA:7952","PAN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2312
"XA:6558","PAN - ILO - ILO Social Security Inquiry Database",2313
"XA:2082","PAN - ILO - ILO Estimates and Projections",2314
"XA:3132","PAN - ILO - ILO SIALC Estimates",2315
"XX:14005","PAN - OS - UNICEF and ILO calculations",2316
"XX:8082","PAN - OS - World Development Indicators",2317
"BX:375","PER - HS - Encuesta Nacional de Hogares",2318
"BC:2223","PER - CLS - Child Labour Survey",2319
"BA:1532","PER - LFS - Encuesta permanente de Empleo (Urban)",2320
"BX:6384","PER - HS - Encuesta sobre la transición a la escuela al trabajo",2321
"AA:1531","PER - PC - Censos de población",2322
"DA:3092","PER - ES - Encuesta Nacional de Sueldos y Salarios",2323
"EA:1534","PER - OE - Estimaciones oficiales",2324
"FA:1535","PER - ADM-IR - Registros de seguros",2325
"FF:380","PER - ADM-LIR - Registros de la Dirección General de Inspección del Trabajo",2326
"FX:379","PER - ADM - Planillas Electrónicas",2327
"FX:1536","PER - ADM - Registros de relaciones laborales",2328
"FX:381","PER - ADM - Recolección especial de datos",2329
"GA:2432","PER - CPS - Indice de precios al consumidor",2330
"JA:377","PER - SNA - Cuentas Nacionales del Perú",2331
"XA:7833","PER - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2332
"XA:6432","PER - ILO - ILO Social Security Inquiry Database",2333
"XA:2084","PER - ILO - ILO Estimates and Projections",2334
"XA:3169","PER - ILO - ILO SIALC Estimates",2335
"XX:8174","PER - OS - World Development Indicators",2336
"XX:13963","PER - OS - UNICEF and ILO calculations",2337
"BA:629","PHL - LFS - Labor Force Survey",2338
"BA:6652","PHL - LFS - Survey on Overseas Filipinos",2339
"BX:6859","PHL - HS - Informal Sector Survey",2340
"AA:1537","PHL - PC - Population Census",2341
"DA:528","PHL - ES - Integrated Survey",2342
"DA:1539","PHL - ES - Employment, Hours and Earnings Survey",2343
"EA:683","PHL - OE - Listings of Establishments of the National Statistics Office",2344
"EA:7738","PHL - OE - Official estimates",2345
"EA:6656","PHL - OE - Stock Estimate of Overseas Filipinos by the Commission on Filipinos Overseas",2346
"FB:6663","PHL - ADM-EOR - Administrative records of the Bureau of Local Employment, Department of Labour and Employment",2347
"FB:6666","PHL - ADM-EOR - Administrative records of the Philippine Overseas Employment Administration",2348
"FF:530","PHL - ADM-LIR - Department of Labor and Employment-Bureau of Working Conditions records",2349
"FI:644","PHL - ADM-RWO - Department of Labor and Employment-Bureau of Labor Relations",2350
"FX:6671","PHL - ADM - Administrative records of the Bureau of Immigration",2351
"FX:3304","PHL - ADM - Labour legislation",2352
"FX:529","PHL - ADM - Strike Situationer of the National Conciliation and Mediation Board",2353
"FX:8366","PHL - ADM - Deployment statistics",2354
"GA:2435","PHL - CPS - Consumer Price Index - All-income households",2355
"JA:3418","PHL - SNA - National Accounts",2356
"XA:7796","PHL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2357
"XA:6560","PHL - ILO - ILO Social Security Inquiry Database",2358
"XA:2086","PHL - ILO - ILO Estimates and Projections",2359
"XX:14007","PHL - OS - UNICEF and ILO calculations",2360
"XX:8113","PHL - OS - World Development Indicators",2361
"BB:14046","PLW - HIES - Household Income and Expenditure Survey",2362
"BB:1542","PLW - HIES - Household income/expenditure survey",2363
"AA:1541","PLW - PC - Population census",2364
"GA:13380","PLW - CPS - Consumer Price Index",2365
"XA:7834","PLW - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2366
"XA:6475","PLW - ILO - ILO Social Security Inquiry Database",2367
"BB:13369","PNG - HIES - Household Income and Expenditure Survey",2368
"AA:1543","PNG - PC - Population Census",2369
"DA:1544","PNG - ES - Labour-related establishment survey",2370
"FX:3303","PNG - ADM - Labour legislation",2371
"FX:1546","PNG - ADM - Labour relations records",2372
"FX:1547","PNG - ADM - Other administrative records and related sources",2373
